clip_id,codec,language,family,pesq,stoi,si_sdr,mcd
bn_018,encodec,bn,Indo-Aryan,3.4226438999176025,0.9480611664884765,15.58730959892273,5.3109946
bn_018,hifi_codec,bn,Indo-Aryan,2.1034774780273438,0.881724559884432,0.9363244473934174,4.64064
bn_019,snac,bn,Indo-Aryan,1.5383282899856567,0.7745344225939242,-3.2894882559776306,2.878453
bn_019,encodec,bn,Indo-Aryan,3.454812526702881,0.9347612733594202,15.529829263687134,4.812318
bn_019,hifi_codec,bn,Indo-Aryan,1.8615784645080566,0.8334781033581443,1.9289471209049225,4.079552
bn_020,snac,bn,Indo-Aryan,1.4583487510681152,0.8278728981706303,-3.236670196056366,3.2678208
bn_020,encodec,bn,Indo-Aryan,3.421976327896118,0.9355142282684009,16.117942333221436,5.1509843
bn_020,hifi_codec,bn,Indo-Aryan,2.131831407546997,0.8417844393533485,1.8614652752876282,4.2288914
bn_021,snac,bn,Indo-Aryan,1.4443237781524658,0.7945271180403557,-5.962533950805664,2.7205615
bn_021,encodec,bn,Indo-Aryan,3.3840692043304443,0.950892688842441,15.484952926635742,4.8100505
bn_021,hifi_codec,bn,Indo-Aryan,1.9546973705291748,0.8580878974144117,-0.16377154737710953,4.0042434
bn_022,snac,bn,Indo-Aryan,1.5199344158172607,0.7937044634160026,-30.15535831451416,3.562579
bn_022,encodec,bn,Indo-Aryan,3.5822508335113525,0.9717304159293971,13.797057867050171,4.6603003
bn_022,hifi_codec,bn,Indo-Aryan,1.9834531545639038,0.8801865715771909,-1.0018036514520645,4.209158
bn_023,snac,bn,Indo-Aryan,1.5192461013793945,0.806639934052145,-4.9463701248168945,2.6654637
bn_023,encodec,bn,Indo-Aryan,3.488438367843628,0.965399631749596,16.946016550064087,4.8423696
bn_023,hifi_codec,bn,Indo-Aryan,1.974165678024292,0.8546897553324938,-2.1981170773506165,3.754618
bn_024,snac,bn,Indo-Aryan,1.5206884145736694,0.8425610122583842,-6.346834301948547,2.7686057
bn_024,encodec,bn,Indo-Aryan,3.5472545623779297,0.9694583463517227,14.020209312438965,5.2622595
bn_024,hifi_codec,bn,Indo-Aryan,1.911475658416748,0.8602280776048009,-2.1225814521312714,3.879559
bn_025,snac,bn,Indo-Aryan,1.9950357675552368,0.8993805111306642,-9.40560519695282,3.2626877
bn_025,encodec,bn,Indo-Aryan,3.395660400390625,0.9710624721503871,12.674338817596436,5.273816
bn_025,hifi_codec,bn,Indo-Aryan,1.8612027168273926,0.8891537737605263,0.43364159762859344,4.1038556
bn_026,snac,bn,Indo-Aryan,1.5521904230117798,0.8255776124181842,-1.2317018955945969,2.1750324
bn_026,encodec,bn,Indo-Aryan,2.990161418914795,0.9335512592069078,9.84878122806549,1.535782
bn_026,hifi_codec,bn,Indo-Aryan,1.9544806480407715,0.8652380959590117,1.148505061864853,1.6754571
bn_027,snac,bn,Indo-Aryan,1.9312725067138672,0.8179054335467029,0.5015625432133675,2.0916991
